07	21	100	7.68745e-05	.0438	0.0328366	.062	0.0274345	.0693	mc-1
03	21	100	0.0485753	.0548	0.0418372	.0548	0.0094854	.0662	mc-1
01	22	100	0.009218	.0592	0.00555055	.0698	0.00201417	.0803	mc-1
10	22	100	0.000640081	.0802	0.0203499	.1032	0.00118361	.1203	mc-1
05	22	100	0.000371709	.0444	0.000243649	.0356	0.0540118	.0622	mc-1
08	22	100	0.0196937	.0615	0.0528938	.0659	0.0640423	.0615	mc-1
09	22	100	0.000140167	.0423	0.00011864	.0312	0.000272039	.0735	mc-1
04	22	100	0.011199	.0393	0.0187707	.0467	0.0421793	.0934	mc-1
06	22	100	0.0503482	.0485	0.00069986	.0512	0.0513711	.0836	mc-1
02	22	100	0.0012387	.0322	0.000689851	.0463	0.00183014	.0785	mc-1
07	22	100	0.000355989	.0601	0.021844	.0783	0.0296314	.0679	mc-1
03	22	100	0.000464869	.0326	0.000687888	.0351	0.0551485	.0677	mc-1
01	23	100	0.000697942	.0399	0.000679412	.0324	0.0185651	.0698	mc-1
10	23	100	0.0784817	.0855	0.0673518	.0736	0.0685986	.0903	mc-1
05	23	100	0.00377335	.0498	0.00323503	.0403	0.0036651	.0758	mc-1
08	23	100	0.000147969	.0351	3.48044e-05	.0445	0.0627036	.0656	mc-1
04	23	100	0.000117219	.0415	0.000666689	.0537	0.00300942	.0756	mc-1
06	23	100	0.00475477	.0374	2.29109e-05	.0242	0.00212734	.0529	mc-1
09	23	100	0.000381989	.0382	0.0155316	.0322	0.0160274	.0604	mc-1
02	23	100	0.00173445	.0337	0.00219987	.0337	0.00371989	.0562	mc-1
07	23	100	0.00341927	.0772	0.00594883	.0915	0.000629253	.0894	mc-1
03	23	100	0.00326464	.0361	0.00217796	.0401	0.00368173	.0681	mc-1
01	24	100	0.000869156	.0431	0.000891068	.0388	0.0455789	.0819	mc-1
05	24	100	0.000167583	.0244	0.00143396	.0407	0.00162374	.0772	mc-1
08	24	100	0.000212381	.0234	0.000219436	.0234	0.000746337	.0561	mc-1
09	24	100	0.000611154	.0303	0	0	0.00122231	.0606	mc-1
10	24	100	0.00106024	.0634	0.0309652	.0772	0.00343776	.0832	mc-1
04	24	100	0.0291982	.0429	0.0281015	.0543	0.0410943	.0657	mc-1
06	3	100	2.19941e-05	.0388	8.58343e-05	.0457	0.00830093	.0662	mc-1
07	24	100	0.00238659	.0462	0.0013422	.0434	0.00413738	.0636	mc-1
02	24	100	2.30561e-05	.0396	0.000110577	.0373	0.000159455	.0746	mc-1
03	3	100	0.00247087	.0556	0.000744021	.0509	0.001677	.0856	mc-1
10	25	100	0.00802773	.037	0.00802773	.037	0.0155811	.0741	mc-1
01	3	100	1.03184e-05	.0333	0.000533817	.0282	0.00241853	.0487	mc-1
05	3	100	0.0096684	.0437	0.00152428	.0328	0.00388335	.0764	mc-1
08	3	100	0.0276632	.0381	0.0244724	.0448	0.0296469	.0762	mc-1
09	3	100	0.000112745	.0329	0.000113586	.0349	0.00298432	.0595	mc-1
06	4	100	0.00708352	.0479	0.00687968	.0509	0.0125364	.0749	mc-1
04	3	100	0.000198487	.0473	0.000492589	.0597	0.00383867	.0823	mc-1
07	3	100	0.00708691	.0702	0.00497233	.0815	0.00358158	.073	mc-1
03	4	100	7.96885e-05	.0486	9.60964e-05	.0451	0.00388375	.0799	mc-1
02	3	100	0.00629547	.0373	0.000284326	.0436	0.00223579	.0788	mc-1
10	3	100	0.105456	.0768	0.0643162	.0545	0.00562962	.0848	mc-1
01	4	100	2.33221e-05	.0376	0.000251733	.0493	0.0201972	.0845	mc-1
08	4	100	0.000619102	.0453	0.000183356	.0373	0.00372505	.0853	mc-1
05	4	100	0.011282	.0572	0.0115546	.0549	0.0132529	.0915	mc-1
09	4	100	0.00357056	.05	0.00356908	.0425	0.004522	.075	mc-1
04	4	100	7.26904e-05	.0435	0.000100852	.0362	0.000281274	.07	mc-1
06	5	100	0.000674296	.0342	0.000426439	.0319	0.0154314	.0797	mc-1
07	4	100	0.000376387	.0455	0.00202526	.0576	0.0410903	.0697	mc-1
03	5	100	0.0223749	.0384	0.0223845	.046	0.023634	.0767	mc-1
02	4	100	0.0067991	.0433	0.00384998	.0248	0.0293416	.0681	mc-1
10	4	100	0.000791746	.0605	0.00754864	.0628	0.00387964	.0852	mc-1
01	5	100	0.000221519	.0742	0.00167783	.0581	0.000633324	.0935	mc-1
05	5	100	0.0343155	.0326	7.54186e-05	.0303	0.0349558	.0886	mc-1
08	5	100	0.00223708	.0508	0.00311972	.0561	0.0640524	.0802	mc-1
09	5	100	0.0309611	.0298	0.0015235	.0244	0.0320684	.0434	mc-1
04	5	100	0.00319036	.0353	0.00053074	.0353	0.00291537	.0417	mc-1
07	5	100	0.00762547	.0528	0.00615107	.065	0.0238845	.1016	mc-1
06	6	100	8.64189e-05	.0402	0.000268066	.0382	0.0192572	.0763	mc-1
03	6	100	0.000102904	.0372	0.00158635	.0481	0.00831601	.0919	mc-1
02	5	100	0.000152753	.0315	0.0323032	.0382	0.0447569	.0719	mc-1
10	5	100	0.000474247	.0591	0.000387031	.0457	0.00378731	.0672	mc-1
01	6	100	0.000132661	.0421	0.000135511	.047	0.00576705	.0891	mc-1
05	6	100	0.00091471	.0411	0.000217146	.0475	0.00122975	.0728	mc-1
09	6	100	1.23791e-05	.0229	2.18825e-05	.0275	0.00198048	.0526	mc-1
08	6	100	0.0068337	.0474	0.00668841	.0427	0.0108203	.0853	mc-1
04	6	100	2.06387e-05	.0414	0.0106087	.0588	0.010794	.0741	mc-1
02	6	100	0.00299856	.0365	0.00321208	.0395	0.00522358	.0699	mc-1
07	6	100	0.0187363	.0576	0.0237154	.0704	0.0335694	.0746	mc-1
06	7	100	0.081086	.067	0.161454	.0647	0.122994	.0762	mc-1
03	7	100	0.00105934	.06	0.000851775	.046	0.00134191	.09	mc-1
10	6	100	0.000260258	.0298	0.00118581	.0397	0.0307332	.0596	mc-1
01	7	100	0.00940965	.0339	0.000137843	.0339	0.0361084	.0697	mc-1
09	7	100	0.000104194	.029	0.000268861	.0317	0.000290204	.0554	mc-1
05	7	100	0.00272649	.0424	0.00771178	.036	0.00725484	.0572	mc-1
08	7	100	0.000867325	.0288	0.000859505	.0173	0.100669	.0807	mc-1
07	7	100	0.024187	.0559	0.00101583	.0592	0.0485017	.0691	mc-1
04	7	100	0.000686785	.024	0.000109835	.024	0.00131003	.0987	mc-1
06	8	100	0.0440405	.0469	6.10253e-05	.0296	0.0591	.0864	mc-1
02	7	100	0.0170895	.0499	0.0207677	.0477	0.0374931	.0586	mc-1
03	8	100	0.000614516	.0539	0.000821157	.0472	0.00375329	.0674	mc-1
10	7	100	0.0015473	.0755	0.00135541	.0694	0.0066185	.1143	mc-1
08	8	100	0.0146756	.0495	0.0142257	.0526	0.0174645	.1115	mc-1
01	8	100	0.000330224	.0414	0.000260829	.0341	0.00112736	.1046	mc-1
09	8	100	0.000130464	.0429	0.000155002	.0456	0.000798424	.0777	mc-1
05	8	100	0.00160398	.0308	0.00171857	.0385	0.0016015	.0641	mc-1
07	8	100	0.000549851	.0702	0.00636486	.0785	0.0180384	.0702	mc-1
04	8	100	0.000209816	.0351	0.00100562	.057	0.00685518	.068	mc-1
02	8	100	2.57203e-05	.0485	0.00502734	.0485	0.00496132	.0593	mc-1
06	9	100	0.00138506	.0587	0.0477803	.0474	0.0350784	.0858	mc-1
10	8	100	0.00041972	.0481	0.000613997	.0557	0.00646897	.0709	mc-1
03	9	100	0.00421868	.0392	0.00342819	.0327	0.0254676	.0654	mc-1
08	9	100	0.0106954	.0551	0.0131894	.0609	0.0117768	.1043	mc-1
05	9	100	0.000707241	.0393	0.000272558	.0337	0.0241686	.059	mc-1
09	9	100	0.0889104	.0529	0.0889034	.0463	0.0136011	.0595	mc-1
01	9	100	0.0105087	.0414	0.0105095	.0479	0.0158313	.0871	mc-1
02	9	100	0.00136076	.0324	0.00124854	.036	0.0173352	.0719	mc-1
04	9	100	8.86343e-05	.0369	0.000120048	.059	0.00175535	.0849	mc-1
07	9	100	0.000278532	.0655	0.000389865	.0806	0.00154589	.0982	mc-1
10	9	100	0.00206635	.0558	0.00117585	.0584	0.00212267	.0787	mc-1
03	0	500	1.17165e-05	.0125					mc-1
05	0	500	1.19792e-05	.0175					mc-1
02	0	500	2.91485e-05	.0157					mc-1
04	0	500	6.69592e-05	.0182					mc-1
01	0	500	2.184e-05	.017					mc-1
06	0	500	4.29191e-06	.0132					mc-1
09	0	500	2.88994e-06	.0104					mc-1
08	0	500	1.33351e-05	.0183					mc-1
07	0	500	0.00116487	.0393			4.38591e-05	.0169	mc-1
03	1	500	1.98897e-05	.016					mc-1
05	1	500	1.88358e-05	.0169					mc-1
10	0	500	5.72633e-06	.0203			0.000310365	.0228	mc-1
06	1	500	1.13176e-05	.0177					mc-1
04	1	500	0.000669641	.0173					mc-1
02	1	500	0.00217446	.0179					mc-1
01	1	500	3.14558e-05	.0196					mc-1
08	1	500	4.19709e-05	.0187					mc-1
09	1	500	5.31339e-06	.0123					mc-1
03	10	500	3.0317e-05	.0201					mc-1
05	10	500	0.00983335	.0252					mc-1
04	10	500	1.3133e-05	.0122					mc-1
02	10	500	4.65168e-06	.0185					mc-1
01	10	500	0.0380847	.0282					mc-1
06	10	500	0.00451108	.0104					mc-1
08	10	500	0.00134069	.0378					mc-1
09	10	500	1.34631e-05	.0088					mc-1
07	1	500	0.000310437	.0212			0.000488362	.0212	mc-1
10	1	500	0.000348347	.0158			0.000302366	.0317	mc-1
03	11	500	0.00194326	.0191					mc-1
05	11	500	2.99766e-07	.0023					mc-1
04	11	500	1.35206e-06	.0053					mc-1
02	11	500	0.00220547	.0197					mc-1
01	11	500	1.12242e-05	.0211					mc-1
06	11	500	5.30967e-05	.0255					mc-1
08	11	500	4.95769e-05	.0124					mc-1
09	11	500	5.69672e-05	.0185					mc-1
03	12	500	5.88526e-05	.0284					mc-1
07	10	500	0.00459949	.0241			0.00892945	.0331	mc-1
04	12	500	1.04834e-05	.02					mc-1
05	12	500	6.06223e-05	.0189					mc-1
02	12	500	0.00010896	.022					mc-1
10	10	500	0.00431683	.0275			0.000462574	.0381	mc-1
01	12	500	1.79873e-06	.0053					mc-1
06	12	500	1.68532e-06	.0068					mc-1
08	12	500	4.97968e-06	.0087					mc-1
09	12	500	0.0046635	.0168					mc-1
03	13	500	2.05696e-05	.0312					mc-1
05	13	500	0.00087386	.0222					mc-1
04	13	500	2.94357e-05	.0189					mc-1
02	13	500	0.000651973	.0181					mc-1
01	13	500	8.75118e-06	.0101					mc-1
08	13	500	0.00704644	.0185					mc-1
06	13	500	0.038723	.0355					mc-1
09	13	500	0.00321328	.0187					mc-1
03	14	500	5.48483e-06	.0178					mc-1
07	11	500	0.00152113	.0236			0.00146493	.0307	mc-1
10	11	500	0.000107065	.0204			0.00445338	.0567	mc-1
05	14	500	0.00682918	.0169					mc-1
04	14	500	8.4757e-06	.0196					mc-1
02	14	500	0.000167526	.0124					mc-1
01	14	500	4.61567e-05	.021					mc-1
09	14	500	0.00011155	.0175					mc-1
06	14	500	1.06635e-05	.0144					mc-1
03	15	500	0.00576719	.0312					mc-1
08	14	500	0.00055496	.0233					mc-1
05	15	500	0.00157706	.0179					mc-1
02	15	500	1.16906e-05	.0123					mc-1
04	15	500	1.49813e-05	.0143					mc-1
06	15	500	0.000113557	.0162					mc-1
01	15	500	2.21508e-05	.0223					mc-1
07	12	500	1.20248e-05	.0335			0.0404624	.0502	mc-1
09	15	500	0.0309527	.0136					mc-1
03	16	500	0.0396135	.0265					mc-1
10	12	500	0.0769151	.0595			0.0730627	.0405	mc-1
08	15	500	0.0257863	.0127					mc-1
05	16	500	0.000108486	.0214					mc-1
02	16	500	0.0321539	.018					mc-1
06	16	500	0.00688959	.0371					mc-1
04	16	500	1.46857e-05	.0242					mc-1
01	16	500	0.00811236	.0146					mc-1
08	16	500	0.000181433	.0298					mc-1
09	16	500	4.75755e-06	.0069					mc-1
03	17	500	6.33279e-05	.0243					mc-1
05	17	500	1.74038e-05	.0029					mc-1
07	13	500	0.00022572	.0391			0.00853373	.0456	mc-1
04	17	500	2.70831e-05	.0096					mc-1
10	13	500	1.36076e-05	.0281			0.00471334	.0281	mc-1
02	17	500	0.0152987	.0304					mc-1
06	17	500	0.000290398	.0219					mc-1
09	17	500	1.48836e-05	.0091					mc-1
03	18	500	9.84689e-06	.0029					mc-1
08	17	500	0.000397048	.0261					mc-1
01	17	500	0.000334686	.0204					mc-1
05	18	500	0.00202491	.0203					mc-1
06	18	500	0.00767842	.0207					mc-1
07	14	500	0.00168013	.023			0.00188719	.023	mc-1
02	18	500	0.00248946	.0243					mc-1
04	18	500	8.81046e-05	.0242					mc-1
09	18	500	7.49841e-05	.0267					mc-1
01	18	500	0.000237192	.0177					mc-1
05	19	500	4.86391e-05	.0279					mc-1
03	19	500	0.00110559	.022					mc-1
08	18	500	0.000434614	.0204					mc-1
10	14	500	6.66477e-05	.0166			0.0103916	.0356	mc-1
06	19	500	0.00643681	.0188					mc-1
04	19	500	8.99873e-06	.0196					mc-1
02	19	500	0.000910365	.0317					mc-1
09	19	500	0.000790145	.0196					mc-1
01	19	500	0.00533078	.0314					mc-1
05	2	500	1.87731e-05	.0144					mc-1
03	2	500	0.000217463	.016					mc-1
08	19	500	4.32192e-05	.0307					mc-1
06	2	500	1.37779e-06	.0068					mc-1
07	15	500	0.00286084	.0346			0.00848003	.0508	mc-1
02	2	500	3.45691e-05	.0159					mc-1
04	2	500	0.00146169	.0197					mc-1
09	2	500	1.5896e-05	.0109					mc-1
01	2	500	0.0174021	.0219					mc-1
10	15	500	0.00883501	.0205			0.00880292	.032	mc-1
05	20	500	0.00157982	.0203					mc-1
08	2	500	7.29239e-05	.0189					mc-1
03	20	500	0.000578164	.0233					mc-1
02	20	500	0.000229012	.0216					mc-1
06	20	500	0.0501887	.027					mc-1
09	20	500	0.00498136	.0169					mc-1
01	20	500	8.09662e-06	.0184					mc-1
04	20	500	0.000106706	.0133					mc-1
08	20	500	9.47476e-05	.0149					mc-1
05	21	500	1.25087e-05	.0114					mc-1
03	21	500	1.91239e-05	.0104					mc-1
07	16	500	0.00019737	.0289			0.000857872	.0331	mc-1
02	21	500	0.000119539	.0242					mc-1
09	21	500	4.97306e-05	.01					mc-1
04	21	500	0.000709165	.026					mc-1
06	21	500	5.69182e-05	.0044					mc-1
10	16	500	3.15641e-06	.0142			0.0651459	.0345	mc-1
01	21	500	0.0015919	.0548					mc-1
08	21	500	0.0171979	.0308					mc-1
03	22	500	1.51843e-05	.0172					mc-1
05	22	500	0.000192877	.0213					mc-1
02	22	500	0.00643003	.0383					mc-1
06	22	500	6.21588e-05	.0333					mc-1
04	22	500	0.000145395	.0093					mc-1
09	22	500	8.77175e-06	.0244					mc-1
01	22	500	0.0183889	.0168					mc-1
03	23	500	0.00389901	.0103					mc-1
07	17	500	0.000937422	.0362			2.56358e-05	.023	mc-1
08	22	500	0.00050726	.0278					mc-1
05	23	500	1.93696e-06	.0101					mc-1
02	23	500	0.0388986	.0143					mc-1
10	17	500	3.78046e-05	.0229			0.00153726	.0343	mc-1
06	23	500	0.0610146	.0157					mc-1
04	23	500	8.52768e-05	.0282					mc-1
09	23	500	2.71711e-05	.012					mc-1
01	23	500	2.82395e-05	.0181					mc-1
03	24	500	0.00185121	.0218					mc-1
05	24	500	1.89403e-05	.0195					mc-1
08	23	500	1.51535e-05	.0112					mc-1
02	24	500	1.71759e-05	.0266					mc-1
06	24	500	0.000357958	.0219					mc-1
01	24	500	2.77797e-05	.0169					mc-1
07	18	500	0.000105296	.0428			0.000435761	.0403	mc-1
