Len1	Boot1	Len2	Boot2
0.1382232372	N1551	0.2259429279	N1681
1e-06	N1550	0.0012609115	N1680
1e-06	N1549	0.0057041181	N1679
2.1109e-06	N1548	0.0004125512	N1678
0.2018306585	N1557	0.300090783	N1690
1e-06	N1556	2.1841e-06	N1689
1e-06	N1555	2.7928e-06	N1688
2e-06	N1553	2.3113e-06	N1686
0.0738920931	N1659	0.0573044715	N1757
0.1916802977	N1657	0.0811395806	N1756
0.5051002044	N1570	0.6941952312	N1696
0.0728900579	N1656	0.0795405416	N1755
0.0846441967	N1583	0.0665693194	N1703
0.0904050976	N1582	0.0885810125	N1702
0.1819948368	N1579	0.0576445534	N1701
0.4989957641	N1577	0.6050768563	N1698
1e-06	N1576	0.0060577785	N1697
0.1666003266	N1573	0.1700616171	N1700
0.2116849633	N1572	0.2740379307	N1699
0.0543585629	N1655	0.0239715015	N1754
0.0632799376	N1606	0.0710079293	N1722
0.2162391867	N1586	0.286550991	N1705
0.3687246524	N1585	0.572151875	N1704
0.055050934	N1605	0.0885041853	N1721
0.4343356347	N1603	0.4983206635	N1720
0.0426590433	N1595	0.0453257299	N1711
0.08777394499999999	N1591	0.1227641865	N1707
0.0626941108	N1594	0.1338962169	N1710
0.0151752766	N1593	0.0508100439	N1709
1e-06	N1592	0.0001340645	N1708
0.0785474535	N1602	0.1170167952	N1719
1e-06	N1601	6.94481e-05	N1718
1e-06	N1600	0.0157887929	N1717
2e-06	N1599	2.3503e-06	N1715
2e-06	N1598	2.7724e-06	N1714
2e-06	N1597	0.0047750252	N1713
0.399200467	N1587	0.4961556909	N1706
0.0415106346	N1654	0.0343722442	N1753
0.0674920376	N1616	0.0988370464	N1729
0.0803788829	N1615	0.083317468	N1728
0.1021424483	N1610	0.2039126291	N1724
0.4131194286	N1607	0.5234493528	N1723
0.0650883039	N1614	0.065381159	N1727
0.3437530201	N1612	0.4255053471	N1726
1e-06	N1611	0.0020845809	N1725
0.0452705746	N1653	0.0304886039	N1752
0.054832089	N1632	0.0553035963	N1739
0.1938578989	N1630	0.1237702631	N1738
0.1004301653	N1628	0.0452084228	N1737
0.0670565229	N1627	0.0907528767	N1736
0.0711430946	N1626	0.0385451611	N1735
0.23365512579999997	N1625	0.3747731793	N1734
0.0009125575	N1624	0.0114316033	N1733
0.1880433711	N1620	0.1044437447	N1732
0.462267978	N1618	0.697661172	N1731
1e-06	N1617	0.004091655	N1730
0.0459961698	N1652	0.0516344204	N1751
0.4716225163	N1633	0.6243949204	N1741
0.3346198285	N1634	0.5315581843	N1743
0.3909197879	N1635	0.5344811313	N1740
0.1461966654	N1649	0.0659030833	N1749
0.0594623492	N1648	0.1006287213	N1748
0.2445275684	N1645	0.3272570984	N1746
0.3789216805	N1646	0.4394950277	N1747
0.2052704642	N1642	0.1850340496	N1745
0.2190334474	N1641	0.3075572941	N1744
0.3364513442	N1568	0.4582820921	N1695
0.1070403678	N1566	0.1069636905	N1693
0.0732078978	N2114	0.056400681	N2107
0.10247784	N1685	0.1519129955	N1781
0.2464517732	N1663	0.3605421608	N1761
0.0890310618	N1662	0.0870430035	N1760
0.1363419818	N1661	0.2109657296	N1759
0.0719052232	N1684	0.0615351616	N1780
0.103572371	N1670	0.1293141249	N1767
0.0680002041	N1664	0.0972876731	N1762
0.3556616351	N1667	0.5497714507	N1766
1e-06	N1666	0.0066780374	N1765
0.0020607627	N1665	0.0002682027	N1764
0.0871578392	N1683	0.0635530827	N1779
0.1816000088	N1672	0.3418082858	N1768
0.1105535314	N1682	0.1614709939	N1778
0.30130366199999997	N1673	0.4465117315	N1769
0.0884850651	N1681	0.1126288487	N1777
0.0785411917	N1676	0.077756554	N1772
0.16738775	N1675	0.246991511	N1771
1e-06	N1674	0.0013434459	N1770
0.2369747988	N1680	0.3755841547	N1776
1e-06	N1679	2.6931e-06	N1775
1e-06	N1678	0.0027990996	N1774
2e-06	N1677	0.0016815404	N1773
0.0890448741	N2113	0.0555728321	N2106
0.0603077472	N1698	0.0748850697	N1791
0.1644174286	N1690	0.2329881775	N1785
0.3290560335	N1688	0.3335832744	N1784
0.0526393084	N1687	0.0860829128	N1783
0.0706859931	N1686	0.0842747677	N1782
0.5752331832	N1695	0.7152061065	N1790
1e-06	N1694	0.0041348874	N1789
0.0015805601	N1693	0.000355419	N1788
2e-06	N1692	2.9121e-06	N1787
0.0017059024	N1691	0.0077319973	N1786
0.0540601818	N2053	0.1133395886	N2104
0.0565059138	N1722	0.0458165645	N1857
0.0597543295	N1721	0.0267334972	N1856
0.07969965540000001	N1711	0.1193854659	N1849
0.0758639014	N1720	0.0911758561	N1855
0.3979394468	N1712	0.6309322828	N1850
0.0748568164	N1719	0.0765389561	N1854
0.0830626916	N1718	0.100915207	N1853
0.3770740773	N1716	0.4381698591	N1852
1e-06	N1715	0.0011244438	N1851
0.0401255763	N2052	0.0352711699	N2103
0.0383929931	N1754	0.0711297427	N1949
0.0921798159	N1752	0.0634606916	N1948
0.2392083214	N1736	0.3081212083	N1934
0.0556291441	N1735	0.0510083577	N1933
0.1037753126	N1728	0.1487325418	N1926
0.0867630067	N1727	0.1758306293	N1925
0.0791517461	N1734	0.1095421845	N1932
0.126348958	N1729	0.2018218773	N1927
0.0566252062	N1733	0.0769518706	N1931
0.1070103028	N1732	0.1708258772	N1930
1e-06	N1731	0.0036565667	N1929
1e-06	N1730	0.0044676235	N1928
0.1282198246	N1750	0.0876231694	N1947
0.1588742398	N1749	0.2158982792	N1946
0.174295	N1739	0.2876079353	N1935
0.0519148468	N1748	0.0608417058	N1945
0.1203125431	N1746	0.0881344936	N1944
0.0505378852	N1745	0.1039739657	N1943
0.0678214433	N1741	0.1218807716	N1938
0.0332833234	N1744	0.0371143021	N1942
0.047501905100000005	N1742	0.0600558135	N1939
0.0679055382	N1743	0.1082085158	N1941
0.582206933	N1723	0.7781734138	N1924
0.2802243267	N1830	0.1343829153	N1923
0.0440080264	N1829	0.0354894453	N1922
0.0583369809	N1828	0.0775853219	N1921
0.1555337328	N1827	0.1424347143	N1920
0.0301101712	N1825	0.0353213455	N1918
0.0304596315	N1783	0.029243021	N1877
0.037164419	N1778	0.0491256751	N1874
0.0508676162	N1782	0.1166671398	N1876
0.0982798717	N1779	0.0427879007	N1875
0.027449704999999998	N1824	0.0406654178	N1917
0.1847753471	N1784	0.3349900833	N1878
0.0291639702	N1823	0.0093846391	N1916
0.0481812048	N1787	0.098570557	N1881
0.1383301786	N1786	0.2467026965	N1880
0.0288739936	N1822	0.026883549	N1915
0.024909657	N1797	0.050234837	N1890
0.0298379472	N1789	0.0483000322	N1883
0.08795395780000001	N1788	0.1444528463	N1882
0.0216139373	N1796	0.0320579533	N1889
0.1059962083	N1791	0.221530801	N1885
1e-06	N1790	0.0032822958	N1884
0.0298812328	N1795	0.0468701848	N1888
0.0730008117	N1794	0.1154065373	N1887
0.0386926569	N1792	0.0853283179	N1886
0.021761526	N1821	0.0217691437	N1914
0.027602030800000003	N1820	0.0141736768	N1913
0.0263786122	N1819	0.0186440279	N1912
0.0991035963	N1802	0.2857605605	N1895
1e-06	N1801	0.0023315235	N1894
1e-06	N1800	0.0071338542	N1893
1e-06	N1799	4.5352e-05	N1892
2e-06	N1798	2.7046e-06	N1891
0.1004839572	N1805	0.2440844912	N1898
1e-06	N1804	0.0028588009	N1897
0.0019678786	N1803	0.0002285927	N1896
0.0301140524	N1816	0.0730505003	N1909
0.0254790281	N1815	0.0155260859	N1908
0.0266517554	N1814	0.0425121818	N1907
0.10779601379999999	N1813	0.1895340496	N1906
0.0018752122	N1808	2.5301e-06	N1901
1e-06	N1809	2.5309e-06	N1900
0.0970760599	N1806	0.2012455217	N1899
0.133466385	N1776	0.115712801	N1873
0.242699759	N1774	0.3409804131	N1872
0.0530235287	N1763	0.1071105761	N1860
2e-06	N1762	7.0563e-05	N1859
1e-06	N1761	2.1758e-06	N1858
0.04682532	N1773	0.0771584597	N1871
2e-06	N1772	0.0008072138	N1870
2e-06	N1770	2.1255e-06	N1868
2e-06	N1769	2.7163e-06	N1867
2e-06	N1768	2.1893e-06	N1866
2e-06	N1767	2.6007e-06	N1865
2e-06	N1764	2.1395e-06	N1862
0.0355095831	N2051	0.0575762815	N2100
0.0385000251	N2050	0.0293828892	N2099
0.1281666461	N2047	0.0358249773	N2098
0.0403214363	N1999	0.0303754188	N2097
0.0408609106	N1998	0.0301088755	N2096
0.0820910445	N1962	0.1308905551	N2058
0.29392647239999997	N1961	0.4745691195	N2057
1e-06	N1960	9.39922e-05	N2056
1e-06	N1959	2.0171e-06	N2055
0.002082027	N1957	2.0182e-06	N2053
0.0549947624	N1996	0.0246561854	N2094
0.05362161979999999	N1971	0.0438309242	N2072
0.191175215	N1963	0.2469737937	N2065
0.0441336474	N1970	0.0416188447	N2071
0.2642931635	N1964	0.3562687879	N2066
0.0715855617	N1969	0.0720870549	N2070
0.2393439688	N1968	0.3620279402	N2069
1e-06	N1967	2.0974e-06	N2068
0.4506613493	N1965	0.5361269445	N2067
0.0596575473	N1995	0.0462242217	N2093
0.0715553714	N1994	0.0382339977	N2092
0.3865240453	N1975	0.5701771978	N2075
1e-06	N1974	0.0010186916	N2074
0.1637405504	N1992	0.0784441142	N2091
0.2831082623	N1980	0.3948910525	N2080
0.0574325629	N1979	0.0746059855	N2079
1e-06	N1978	0.006610373	N2078
2e-06	N1976	2.0188e-06	N2076
0.0589014374	N1991	0.1764438423	N2090
0.0397070249	N1982	0.0441322758	N2081
0	N1990	0.0810553292	N2089
0.0976378652	N1983	0.1645187033	N2082
0.1271434832	N1989	0.2299198059	N2088
1e-06	N1988	0.0033552829	N2087
1e-06	N1987	2.2899e-06	N2086
1e-06	N1985	2.8357e-06	N2083
0.39487995	N1953	0.3550327375	N2064
0.249902089	N1951	0.3004915951	N2063
1e-06	N1949	2.2853e-06	N2061
2e-06	N1948	2.1094e-06	N2060
0.0008884945	N1947	0.0002925479	N2059
0.0806889114	N2045	0.0926727313	N2052
0.0467335394	N2025	0.0761271983	N2051
0.2361536388	N2022	0.2339010371	N2050
0.1381499618	N2012	0.2477399357	N2040
1e-06	N2011	0.0079951119	N2039
2e-06	N2010	0.000285976	N2038
0.0017440438	N2009	0.0001259473	N2037
2e-06	N2008	2.2279e-06	N2036
2e-06	N2007	2.5634e-06	N2035
0.0519400919	N2021	0.0508865426	N2049
0.1713565643	N2013	0.2586729004	N2041
0.1874075643	N2019	0.2530770299	N2048
1e-06	N2018	0.0003651691	N2047
1e-06	N2016	2.7745e-06	N2045
2e-06	N2014	2.1324e-06	N2042
1e-06	N2015	2.4442e-06	N2044
0.2343762315	N2005	0.3200780936	N2034
0.1338144269	N2000	0.224406391	N2030
0.0424430765	N2004	0.038784625	N2033
0.117289707	N2001	0.2069048684	N2031
0.0464919596	N2044	0.0628699948	N2028
0.064677022	N2030	0.1256651255	N2016
0.2748105636	N2027	0.4008188846	N2015
1e-06	N2026	0.0050104127	N2014
0.2278970047	N2042	0.2460576979	N2027
0.0685675028	N2041	0.0850943549	N2021
0.1423867147	N2036	0.2170805758	N2017
0.0437217417	N2040	0.0362412399	N2020
0.1298037706	N2039	0.2086341849	N2019
1e-06	N2038	0.0001267686	N2018
0.1482530354	N2034	0.1238220664	N2026
0.1139767618	N2031	0.206352635	N2022
0.1198528986	N2033	0.1846402288	N2025
1e-06	N2032	2.5622e-06	N2024
0.0985731157	N1936	0.0603647737	N2013
0.0568651949	N1935	0.0360638769	N2012
0.1686847218	N1909	0.2231847406	N1963
0.3684829373	N1894	0.5088641775	N1954
0.0597944551	N1893	0.0970232854	N1953
0.12426092	N1907	0.1092230436	N1962
0.0492076721	N1906	0.0833496834	N1961
0.1345153301	N1904	0.0690488398	N1960
0.0802327452	N1903	0.0943498244	N1959
0.1452311135	N1902	0.2282853776	N1958
1e-06	N1901	0.007587217	N1957
2e-06	N1900	2.4108e-06	N1956
0.2227383388	N1895	0.2888973232	N1955
0.3026742947	N1929	0.2766047888	N1981
0.0787710145	N1915	0.1036045604	N1971
0.0619081031	N1914	0.0697297236	N1970
0.150564729	N1913	0.2354830168	N1969
0.1408654724	N1927	0.0788482186	N1980
0.1257335599	N1925	0.1024889375	N1979
0.0789672742	N1923	0.0466369867	N1978
0.0388902588	N1922	0.0170085951	N1977
0.0346166084	N1921	0.0410862381	N1976
0.1223622463	N1917	0.1929762177	N1972
0.1141645644	N1920	0.1737331453	N1975
1e-06	N1919	0.0047380468	N1974
1e-06	N1918	8.16247e-05	N1973
0.5511259832	N1889	0.5703147882	N1952
0.331387942	N1885	0.1789523588	N2008
0.1519856023	N1882	0.0465809869	N2007
0.2687661595	N1856	0.4858518084	N1983
1e-06	N1855	0.0028430135	N1982
0.0436102204	N1881	0.0680436511	N2006
0.21780281	N1857	0.3493598959	N1987
0.0550937708	N1860	0.062246925	N1986
0.0511058758	N1859	0.0564775566	N1985
0.1222355227	N1858	0.2120302508	N1984
0.0362230127	N1879	0.022615469	N2004
0.06509754000000001	N1867	0.0921920151	N1994
0.0449441298	N1866	0.0387939435	N1993
0.0910234396	N1861	0.1786414874	N1988
0.1138983345	N1865	0.1872268428	N1992
1e-06	N1864	0.0125428716	N1991
2e-06	N1863	0.0001317954	N1990
2e-06	N1862	0.0010026253	N1989
0.0511370483	N1878	0.0540524686	N2003
0.0528966947	N1877	0.0512199271	N2002
0.029689274	N1876	0.0334038642	N2001
0.1264139917	N1872	0.2106905916	N1998
0.052925811899999994	N1875	0.0586137722	N2000
0.1115025164	N1873	0.1799040784	N1999
0.1980300656	N1870	0.3266804353	N1997
1e-06	N1869	0.0013007727	N1996
1e-06	N1868	0.0088669651	N1995
0.3583588538	N1845	0.3118340792	N1968
0.0698492111	N1844	0.0914117278	N1967
0.2157033094	N1843	0.3014511107	N1966
1e-06	N1842	0.0027367985	N1965
0.3395134119	N1838	0.5102009878	N1951
1e-06	N1837	0.0019828337	N1950
0.619108402	N1705	0.6118512281	N1847
1e-06	N1704	0.0156777249	N1846
1e-06	N1703	2.4421e-06	N1845
2e-06	N1702	0.0002674178	N1844
0.1866007932	N2109	0.2138767243	N1840
0.08742686620000001	N2108	0.1056455239	N1839
0.10042777150000001	N2085	0.146913239	N1816
0.1479109364	N2079	0.2355783535	N1810
1e-06	N2078	0.0106586766	N1809
0.0938164709	N2084	0.1134363126	N1815
0.0690312295	N2083	0.1292041889	N1814
1e-06	N2082	2.70381e-05	N1813
1e-06	N2081	2.1729e-06	N1812
1e-06	N2080	0.0057597151	N1811
0.0833984819	N2107	0.1251126789	N1838
0.0881389989	N2093	0.10317674	N1824
0.0752039073	N2087	0.1302450404	N1818
1e-06	N2086	0.0015326002	N1817
0.0741331766	N2092	0.1491889567	N1823
1e-06	N2091	0.0004131435	N1822
1e-06	N2090	2.6274e-06	N1821
1e-06	N2089	2.0188e-06	N1820
2e-06	N2088	0.000112079	N1819
0.0623487366	N2106	0.0683544909	N1837
0.1154098099	N2095	0.1975723651	N1826
1e-06	N2094	0.0008361416	N1825
0.11546912620000001	N2105	0.1755281879	N1836
1e-06	N2104	0.0007677525	N1835
0.0089523472	N2103	2.1283e-06	N1834
1e-06	N2102	0.0014918489	N1833
3e-06	N2101	2.4451e-06	N1832
3e-06	N2096	2.3214e-06	N1827
0.2198525002	N2076	0.2924180535	N1807
0.1737258116	N2074	0.2043246543	N1806
0.0266996983	N2068	0.0380133566	N1800
0.0682806615	N2064	0.0998844209	N1796
0.07947965139999999	N2067	0.1179990808	N1799
1e-06	N2066	0.0006791781	N1798
0.0614430294	N2073	0.0991755459	N1805
1e-06	N2072	0.0004063848	N1804
1e-06	N2071	0.0113490722	N1803
2e-06	N2070	0.002208208	N1802
1e-06	N2069	2.3036e-06	N1801
0.1977193353	N2062	0.2537781183	N1795
2e-06	N2061	0.0011573665	N1794
2e-06	N2060	2.001e-06	N1793
0.2288569206	N1540	0.2015548169	N1673
0.43957138889999997	N1535	0.6214290171	N1672
1e-06	N1534	0.0008919103	N1671
0.0020476778	N1533	0.0001099417	N1670
0.0020523323	N1532	2.6458e-06	N1669
0.283565006	N1538	0.3097549549	N1668
0.2471612656	N1537	0.3407511331	N1667
1e-06	N1536	0.0014749254	N1666
0.7816812976	N2117	1.0139933076	N1539
0.2147455714	N2125	0.2994505485	N1556
0.2726273832	N2124	0.3446612114	N1555
0.1734501574	N2121	0.2490683076	N1554
1e-06	N2120	2.6294e-06	N1553
0.1705491027	N2123	0.258785703	N1552
0.0055421128	N2122	0.0090460815	N1551
0.5973734761	N2118	0.7281198076	N1550
0.047726610200000005	N2227	0.0390826686	N1620
0.1435822836	N2134	0.2210869641	N1561
0.4474785315	N2127	0.6190482981	N1557
0.7568541093	N2130	0.7464192376	N1560
1e-06	N2129	0.0008581666	N1559
1e-06	N2128	0.0006264124	N1558
0.2686810863	N2223	0.1256959092	N1618
0.1471666508	N2141	0.2293288413	N1596
0.3300128959	N2136	0.4244190856	N1590
1e-06	N2135	0.0003430068	N1589
0.0611779374	N2140	0.0677335203	N1595
0.297834	N2137	0.4389052338	N1591
0.066999485	N2139	0.0579844531	N1594
0.2638501364	N2138	0.365508607	N1593
0.2330946496	N2181	0.2573166494	N1588
0.2542589238	N2156	0.3544670484	N1571
0.0600017625	N2166	0.0810613374	N1570
0.0959545322	N2164	0.0644350252	N1569
0.1342707814	N2157	0.2173300276	N1563
0.1756819301	N2161	0.2671816695	N1566
1e-06	N2160	2.9098e-06	N1565
0.1577993744	N2158	0.2467555533	N1564
0.1034828216	N2179	0.0542958716	N1586
0.0409495956	N2171	0.050606073	N1574
0.1170691406	N2169	0.0513220971	N1573
0.1422406642	N2168	0.2108589303	N1572
0.1751023888	N2178	0.3103029565	N1585
1e-06	N2177	2.1585e-06	N1584
1e-06	N2176	2.996e-06	N1583
1e-06	N2172	0.0155361778	N1575
1e-06	N2174	2.059e-06	N1581
0.353797851	N2152	0.3209351882	N1562
0.0437928131	N2220	0.0481813038	N1615
0.4267964706	N2187	0.6205346286	N1600
1e-06	N2186	0.0032129304	N1599
2e-06	N2185	0.0002817149	N1598
0.0037088012	N2184	0.0085629386	N1597
0.0774323474	N2218	0.0516412256	N1614
0.0379567952	N2217	0.0474315799	N1613
0.2669245898	N2210	0.0756272627	N1611
0.043718816	N2209	0.0402632885	N1610
0.0465253672	N2208	0.0384579637	N1609
0.0719137045	N2206	0.0968995981	N1608
0.0535109098	N2207	0.0542833232	N1607
0.1803581836	N2199	0.1636905961	N1606
0.1711885187	N2194	0.1568755295	N1605
0.3226721057	N2191	0.3549999513	N1604
0.0025242349	N2190	0.0012158981	N1603
0.0015797608	N2189	0.0035225918	N1602
3e-06	N2188	0.0123702272	N1601
0.1884440611	N1467	0.2847402169	N1538
0.0888541684	N1466	0.1221361059	N1537
0.0569878478	N1465	0.0409858098	N1536
0.051503792	N1464	0.0252071609	N1535
0.1183240782	N1461	0.1297038794	N1533
0.1583538804	N1459	0.1429511859	N1532
0.0987045879	N1450	0.1848658007	N1524
0.0518278133	N1458	0.0821217927	N1531
0.0636775036	N1452	0.1135667475	N1526
1e-06	N1451	2.5367e-06	N1525
0.0602904489	N1457	0.041282954	N1530
0.0448813211	N1455	0.0830523775	N1529
1e-06	N1454	0.0101857389	N1527
0.1702917178	N1448	0.1908504084	N1523
0.0508919052	N1446	0.0883832827	N1521
0.0559628586	N1447	0.0974689216	N1522
0.2744745749	N1444	0.3771675357	N1517
0.4432155358	N1440	0.546348593	N1520
1e-06	N1439	0.0082116034	N1519
1e-06	N1438	0.0159891665	N1518
0.3222734155	N1435	0.3760304917	N1516
0.1233717804	N1433	0.0957141818	N1515
0.1133432794	N1430	0.2155281174	N1513
0.0635544136	N1432	0.1092089768	N1514
0.135067869	N1428	0.1101241175	N1512
0.0548989248	N1427	0.0556927087	N1511
0.1641023665	N1425	0.158059359	N1510
0.0860570411	N1424	0.1610314665	N1509
1e-06	N1423	0.0012250134	N1508
1e-06	N1422	2.7929e-06	N1507
0.0883134607	N1420	0.139615903	N1506
0.2988422926	N1417	0.4139684935	N1505
0.0852386777	N1409	0.1196837236	N1497
1e-06	N1408	0.0144566036	N1496
1e-06	N1407	2.2266e-06	N1495
0.0922915903	N1416	0.1216138553	N1504
1e-06	N1415	0.0041326251	N1503
1e-06	N1414	0.0077648549	N1502
2e-06	N1413	2.9735e-06	N1501
1e-06	N1412	0.0014048586	N1500
2e-06	N1411	2.0732e-06	N1499
2e-06	N1410	2.469e-06	N1498
0.1372551643	N1403	0.0371783966	N1494
0.0565007174	N1402	0.04495959	N1493
0.2111876104	N1136	0.3655130508	N1304
0.0996181796	N1135	0.1387231597	N1303
0.4339875471	N1139	0.7098307594	N1307
1e-06	N1138	0.0001668103	N1306
1e-06	N1137	2.5485e-06	N1305
0.3441111832	N1145	0.421682844	N1313
1e-06	N1144	0.006786774	N1312
2e-06	N1143	2.9005e-06	N1311
0.0011015146	N1142	0.0053847226	N1310
2e-06	N1141	0.0043585115	N1309
3e-06	N1140	2.039e-06	N1308
0.0496862437	N1165	0.1491073768	N1302
0.6087835162	N1161	0.7800554257	N1301
1e-06	N1160	2.7815e-06	N1300
1e-06	N1159	0.0023987047	N1299
0.530624847	N1154	0.7372878979	N1298
0.0503796767	N1197	0.0533304261	N1346
0.3556611678	N1168	0.4273131034	N1320
0.194900123	N1167	0.368662595	N1319
1e-06	N1166	0.0220041494	N1318
0.553409394	N1175	0.7704595648	N1333
0.0027280861	N1173	0.0025094198	N1328
0.0016486142	N1172	0.0003741897	N1327
0.23099374550000001	N1181	0.2843269673	N1325
0.0796129549	N1180	0.082595672	N1324
0.2416014522	N1179	0.3607979745	N1323
0.0019046501	N1178	0.0034901916	N1322
0.0751548719	N1195	0.0807969808	N1344
0.1166352417	N1188	0.1310292086	N1337
0.4258707525	N1182	0.7180640246	N1334
0.1295429045	N1187	0.2182162207	N1336
0.4083039587	N1183	0.3453429734	N1335
0.080127112	N1194	0.1017150493	N1343
0.1517559002	N1193	0.2245497301	N1342
0.2340846039	N1192	0.3408577016	N1341
1e-06	N1191	0.0070056806	N1339
2e-06	N1190	2.8596e-06	N1338
0.037986602	N1329	0.0329365925	N1488
0.0470450719	N1208	0.1201071741	N1390
0.4233323322	N1205	0.5130821352	N1389
0.1128706762	N1204	0.1721898401	N1388
1e-06	N1203	0.001655867	N1387
1e-06	N1202	0.0074617163	N1386
2e-06	N1201	2.7345e-06	N1385
0.0428839876	N1328	0.043586051	N1487
0.1066122532	N1326	0.0416635475	N1486
0.2611819436	N1216	0.4228854565	N1442
0.1740617107	N1210	0.2292803147	N1436
0.1838967847	N1215	0.2982156097	N1441
1e-06	N1214	0.0004430485	N1440
1e-06	N1213	0.0012132302	N1439
1e-06	N1212	2.3914e-06	N1438
1e-06	N1211	2.4199e-06	N1437
0.0587066662	N1267	0.1099905782	N1435
0.0989671532	N1219	0.1328890072	N1394
0.3213619592	N1217	0.5697137986	N1391
0.1110463287	N1218	0.1411726635	N1393
0.0838155632	N1266	0.0355708867	N1434
0.4941299829	N1220	0.8011747579	N1395
0.0584448698	N1265	0.0331129561	N1433
0.0934571996	N1264	0.1210464076	N1432
0.1035192381	N1226	0.1248265928	N1402
0.269504797	N1221	0.4649176254	N1397
0.2347789897	N1222	0.3923146349	N1396
0.0587153642	N1224	0.0433161028	N1400
0.0734138474	N1223	0.1003424822	N1398
0.0886196294	N1263	0.1154188678	N1431
0.0452906242	N1231	0.0899743433	N1406
0.2238770703	N1230	0.3425172912	N1405
1e-06	N1229	1.51538e-05	N1404
2e-06	N1228	2.2963e-06	N1403
0.039797339599999995	N1262	0.0436982288	N1430
0.267095495	N1237	0.3239551697	N1416
0.3102787905	N1234	0.4924437634	N1419
1e-06	N1232	0.0023238357	N1417
0.1543806002	N1247	0.2117966257	N1414
0.1245008742	N1242	0.2381115964	N1409
1e-06	N1241	0.0026412948	N1408
0.1098954359	N1246	0.2063739584	N1413
1e-06	N1245	0.0073701035	N1412
2e-06	N1244	2.7675e-06	N1411
0.0442765873	N1258	0.0596731288	N1427
0.2920222624	N1250	0.3647884921	N1421
0.3178139438	N1254	0.3331620068	N1426
0.0554099146	N1253	0.11562452	N1425
1e-06	N1252	0.0001009749	N1424
1e-06	N1251	2.1634e-06	N1423
